id,creationTimeSeconds,hacker,defender,verdict,problem,judgeProtocol
369848,1510251262,"{'contestId': 888, 'members': [{'handle': 'halyavin'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'NullByte'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",HACK_SUCCESSFUL,"{'contestId': 888, 'index': 'B', 'name': 'Buggy Robot', 'type': 'PROGRAMMING', 'rating': 1000, 'tags': ['greedy']}","{'manual': 'false', 'protocol': ""Solution verdict:\nWRONG_ANSWER\n\nChecker:\nwrong answer 1st numbers differ - expected: '2', found: '0'\r\n\n\nInput:\n5\r\nURLUL\r\n\n\nOutput:\n0\n\nAnswer:\n2\r\n\n\nTime:\n0\n\nMemory:\n0\n"", 'verdict': 'Successful hacking attempt'}"
369849,1510251268,"{'contestId': 888, 'members': [{'handle': 'CNik'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'False_God'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",HACK_UNSUCCESSFUL,"{'contestId': 888, 'index': 'B', 'name': 'Buggy Robot', 'type': 'PROGRAMMING', 'rating': 1000, 'tags': ['greedy']}","{'manual': 'false', 'protocol': 'Solution verdict:\nOK\n\nChecker:\nok 1 number(s): ""6""\r\n\n\nInput:\n8\r\nUUUUDDDL\r\n\n\nOutput:\n6\n\nAnswer:\n6\r\n\n\nTime:\n0\n\nMemory:\n45056\n', 'verdict': 'Unsuccessful hacking attempt'}"
369850,1510251273,"{'contestId': 888, 'members': [{'handle': 'avi224'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'woIfris'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",HACK_SUCCESSFUL,"{'contestId': 888, 'index': 'C', 'name': 'K-Dominant Character', 'type': 'PROGRAMMING', 'rating': 1400, 'tags': ['binary search', 'implementation', 'two pointers']}","{'manual': 'false', 'protocol': ""Solution verdict:\nWRONG_ANSWER\n\nChecker:\nwrong answer 1st numbers differ - expected: '2', found: '1'\r\n\n\nInput:\naxxx\r\n\n\nOutput:\n1\n\nAnswer:\n2\r\n\n\nTime:\n0\n\nMemory:\n4096\n"", 'verdict': 'Successful hacking attempt'}"
369851,1510251280,"{'contestId': 888, 'members': [{'handle': 'halyavin'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'jakob_nogler'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",HACK_SUCCESSFUL,"{'contestId': 888, 'index': 'B', 'name': 'Buggy Robot', 'type': 'PROGRAMMING', 'rating': 1000, 'tags': ['greedy']}","{'manual': 'false', 'protocol': ""Solution verdict:\nWRONG_ANSWER\n\nChecker:\nwrong answer 1st numbers differ - expected: '4', found: '0'\r\n\n\nInput:\n8\r\nDDRDLDUR\r\n\n\nOutput:\n0\r\n\n\nAnswer:\n4\r\n\n\nTime:\n0\n\nMemory:\n0\n"", 'verdict': 'Successful hacking attempt'}"
369852,1510251287,"{'contestId': 888, 'members': [{'handle': 'halyavin'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'Tazib'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",HACK_SUCCESSFUL,"{'contestId': 888, 'index': 'B', 'name': 'Buggy Robot', 'type': 'PROGRAMMING', 'rating': 1000, 'tags': ['greedy']}","{'manual': 'false', 'protocol': ""Solution verdict:\nWRONG_ANSWER\n\nChecker:\nwrong answer 1st numbers differ - expected: '2', found: '0'\r\n\n\nInput:\n5\r\nURLUL\r\n\n\nOutput:\n0\r\n\n\nAnswer:\n2\r\n\n\nTime:\n0\n\nMemory:\n0\n"", 'verdict': 'Successful hacking attempt'}"
369853,1510251296,"{'contestId': 888, 'members': [{'handle': 'halyavin'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'ipul23'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",HACK_SUCCESSFUL,"{'contestId': 888, 'index': 'B', 'name': 'Buggy Robot', 'type': 'PROGRAMMING', 'rating': 1000, 'tags': ['greedy']}","{'manual': 'false', 'protocol': ""Solution verdict:\nWRONG_ANSWER\n\nChecker:\nwrong answer 1st numbers differ - expected: '2', found: '0'\r\n\n\nInput:\n5\r\nURLUL\r\n\n\nOutput:\n0\r\n\n\nAnswer:\n2\r\n\n\nTime:\n0\n\nMemory:\n16035840\n"", 'verdict': 'Successful hacking attempt'}"
369854,1510251304,"{'contestId': 888, 'members': [{'handle': 'halyavin'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'Kakatua'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",HACK_SUCCESSFUL,"{'contestId': 888, 'index': 'B', 'name': 'Buggy Robot', 'type': 'PROGRAMMING', 'rating': 1000, 'tags': ['greedy']}","{'manual': 'false', 'protocol': ""Solution verdict:\nWRONG_ANSWER\n\nChecker:\nwrong answer 1st numbers differ - expected: '2', found: '0'\r\n\n\nInput:\n5\r\nDDDRU\r\n\n\nOutput:\n0\r\n\n\nAnswer:\n2\r\n\n\nTime:\n0\n\nMemory:\n0\n"", 'verdict': 'Successful hacking attempt'}"
369855,1510251314,"{'contestId': 888, 'members': [{'handle': 'halyavin'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'RoniKing'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",HACK_SUCCESSFUL,"{'contestId': 888, 'index': 'B', 'name': 'Buggy Robot', 'type': 'PROGRAMMING', 'rating': 1000, 'tags': ['greedy']}","{'manual': 'false', 'protocol': ""Solution verdict:\nWRONG_ANSWER\n\nChecker:\nwrong answer 1st numbers differ - expected: '2', found: '0'\r\n\n\nInput:\n5\r\nURLUL\r\n\n\nOutput:\n0\r\n\n\nAnswer:\n2\r\n\n\nTime:\n0\n\nMemory:\n0\n"", 'verdict': 'Successful hacking attempt'}"
369856,1510251318,"{'contestId': 888, 'members': [{'handle': 'Odin-'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'C137'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",INVALID_INPUT,"{'contestId': 888, 'index': 'D', 'name': 'Almost Identity Permutations', 'type': 'PROGRAMMING', 'rating': 1600, 'tags': ['combinatorics', 'dp', 'math']}","{'manual': 'false', 'protocol': ""Validator 'val.exe' returns exit code 3 [FAIL Integer parameter [name=n] equals to 3, violates the range [4, 1000] (stdin)]"", 'verdict': 'Invalid input'}"
369857,1510251349,"{'contestId': 888, 'members': [{'handle': 'halyavin'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'wdsrocha'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",HACK_SUCCESSFUL,"{'contestId': 888, 'index': 'C', 'name': 'K-Dominant Character', 'type': 'PROGRAMMING', 'rating': 1400, 'tags': ['binary search', 'implementation', 'two pointers']}","{'manual': 'false', 'protocol': ""Solution verdict:\nWRONG_ANSWER\n\nChecker:\nwrong answer 1st numbers differ - expected: '2', found: '1'\r\n\n\nInput:\nzxz\r\n\n\nOutput:\n1\r\n\n\nAnswer:\n2\r\n\n\nTime:\n0\n\nMemory:\n98304\n"", 'verdict': 'Successful hacking attempt'}"
369858,1510251358,"{'contestId': 888, 'members': [{'handle': 'halyavin'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'Erdenebayar'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",HACK_SUCCESSFUL,"{'contestId': 888, 'index': 'C', 'name': 'K-Dominant Character', 'type': 'PROGRAMMING', 'rating': 1400, 'tags': ['binary search', 'implementation', 'two pointers']}","{'manual': 'false', 'protocol': ""Solution verdict:\nWRONG_ANSWER\n\nChecker:\nwrong answer 1st numbers differ - expected: '2', found: '1'\r\n\n\nInput:\nzxz\r\n\n\nOutput:\n1\r\n\n\nAnswer:\n2\r\n\n\nTime:\n0\n\nMemory:\n4096\n"", 'verdict': 'Successful hacking attempt'}"
369859,1510251366,"{'contestId': 888, 'members': [{'handle': 'halyavin'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'Ali.Nili.Zas'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",HACK_SUCCESSFUL,"{'contestId': 888, 'index': 'C', 'name': 'K-Dominant Character', 'type': 'PROGRAMMING', 'rating': 1400, 'tags': ['binary search', 'implementation', 'two pointers']}","{'manual': 'false', 'protocol': ""Solution verdict:\nWRONG_ANSWER\n\nChecker:\nwrong answer 1st numbers differ - expected: '2', found: '1'\r\n\n\nInput:\nzxx\r\n\n\nOutput:\n1\r\n\n\nAnswer:\n2\r\n\n\nTime:\n15\n\nMemory:\n0\n"", 'verdict': 'Successful hacking attempt'}"
369860,1510251454,"{'contestId': 888, 'members': [{'handle': 'Akulyat'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'ruanruan'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",HACK_UNSUCCESSFUL,"{'contestId': 888, 'index': 'C', 'name': 'K-Dominant Character', 'type': 'PROGRAMMING', 'rating': 1400, 'tags': ['binary search', 'implementation', 'two pointers']}","{'manual': 'false', 'protocol': 'Solution verdict:\nOK\n\nChecker:\nok 1 number(s): ""13""\r\n\n\nInput:\ntmivvdcbbfrfogjviirrximhttoskopwrcmkcborcxvr\r\n\n\nOutput:\n13\r\n\n\nAnswer:\n13\r\n\n\nTime:\n0\n\nMemory:\n90112\n', 'verdict': 'Unsuccessful hacking attempt'}"
369861,1510251489,"{'contestId': 888, 'members': [{'handle': 'CNik'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'False_God'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",INVALID_INPUT,"{'contestId': 888, 'index': 'B', 'name': 'Buggy Robot', 'type': 'PROGRAMMING', 'rating': 1000, 'tags': ['greedy']}","{'manual': 'false', 'protocol': 'Validator \'val.exe\' returns exit code 3 [FAIL Line [name=s] equals to ""ULLDRUU"", doesn\'t correspond to pattern ""[LDUR]{6}"" (stdin)]', 'verdict': 'Invalid input'}"
369862,1510251517,"{'contestId': 888, 'members': [{'handle': 'iaNTU'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'bash'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",HACK_UNSUCCESSFUL,"{'contestId': 888, 'index': 'C', 'name': 'K-Dominant Character', 'type': 'PROGRAMMING', 'rating': 1400, 'tags': ['binary search', 'implementation', 'two pointers']}","{'manual': 'false', 'protocol': 'Solution verdict:\nOK\n\nChecker:\nok 1 number(s): ""1""\r\n\n\nInput:\na\r\n\n\nOutput:\n1\n\nAnswer:\n1\r\n\n\nTime:\n0\n\nMemory:\n8163328\n', 'verdict': 'Unsuccessful hacking attempt'}"
369863,1510251521,"{'contestId': 888, 'members': [{'handle': 'halyavin'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'nowchen'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",HACK_SUCCESSFUL,"{'contestId': 888, 'index': 'C', 'name': 'K-Dominant Character', 'type': 'PROGRAMMING', 'rating': 1400, 'tags': ['binary search', 'implementation', 'two pointers']}","{'manual': 'false', 'protocol': ""Solution verdict:\nWRONG_ANSWER\n\nChecker:\nwrong answer 1st numbers differ - expected: '6', found: '7'\r\n\n\nInput:\nbbhdgaefbhf\r\n\n\nOutput:\n7\r\n\n\nAnswer:\n6\r\n\n\nTime:\n0\n\nMemory:\n172032\n"", 'verdict': 'Successful hacking attempt'}"
369864,1510251523,"{'contestId': 888, 'members': [{'handle': 'Akulyat'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'cxrost'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",INVALID_INPUT,"{'contestId': 888, 'index': 'C', 'name': 'K-Dominant Character', 'type': 'PROGRAMMING', 'rating': 1400, 'tags': ['binary search', 'implementation', 'two pointers']}","{'manual': 'false', 'protocol': 'Validator \'val.exe\' returns exit code 3 [FAIL Line [name=s] equals to ""0"", doesn\'t correspond to pattern ""[a-z]{1, 100000}"" (stdin)]', 'verdict': 'Invalid input'}"
369865,1510251531,"{'contestId': 888, 'members': [{'handle': 'halyavin'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'A.Freeman'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",HACK_SUCCESSFUL,"{'contestId': 888, 'index': 'C', 'name': 'K-Dominant Character', 'type': 'PROGRAMMING', 'rating': 1400, 'tags': ['binary search', 'implementation', 'two pointers']}","{'manual': 'false', 'protocol': ""Solution verdict:\nWRONG_ANSWER\n\nChecker:\nwrong answer 1st numbers differ - expected: '1', found: '0'\r\n\n\nInput:\nz\r\n\n\nOutput:\n0\r\n\n\nAnswer:\n1\r\n\n\nTime:\n15\n\nMemory:\n0\n"", 'verdict': 'Successful hacking attempt'}"
369866,1510251540,"{'contestId': 888, 'members': [{'handle': 'halyavin'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'TurboSergikk'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",HACK_SUCCESSFUL,"{'contestId': 888, 'index': 'C', 'name': 'K-Dominant Character', 'type': 'PROGRAMMING', 'rating': 1400, 'tags': ['binary search', 'implementation', 'two pointers']}","{'manual': 'false', 'protocol': ""Solution verdict:\nWRONG_ANSWER\n\nChecker:\nwrong answer 1st numbers differ - expected: '1', found: '1000000000'\r\n\n\nInput:\nz\r\n\n\nOutput:\n1000000000\r\n\n\nAnswer:\n1\r\n\n\nTime:\n15\n\nMemory:\n3612672\n"", 'verdict': 'Successful hacking attempt'}"
369867,1510251548,"{'contestId': 888, 'members': [{'handle': 'halyavin'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'little_misfortune'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",HACK_SUCCESSFUL,"{'contestId': 888, 'index': 'C', 'name': 'K-Dominant Character', 'type': 'PROGRAMMING', 'rating': 1400, 'tags': ['binary search', 'implementation', 'two pointers']}","{'manual': 'false', 'protocol': ""Solution verdict:\nWRONG_ANSWER\n\nChecker:\nwrong answer 1st numbers differ - expected: '6', found: '7'\r\n\n\nInput:\nbbhdgaefbhf\r\n\n\nOutput:\n7\n\nAnswer:\n6\r\n\n\nTime:\n15\n\nMemory:\n4096\n"", 'verdict': 'Successful hacking attempt'}"
369868,1510251566,"{'contestId': 888, 'members': [{'handle': 'CNik'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'False_God'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",HACK_UNSUCCESSFUL,"{'contestId': 888, 'index': 'B', 'name': 'Buggy Robot', 'type': 'PROGRAMMING', 'rating': 1000, 'tags': ['greedy']}","{'manual': 'false', 'protocol': 'Solution verdict:\nOK\n\nChecker:\nok 1 number(s): ""4""\r\n\n\nInput:\n7\r\nULLDRUU\r\n\n\nOutput:\n4\n\nAnswer:\n4\r\n\n\nTime:\n15\n\nMemory:\n40960\n', 'verdict': 'Unsuccessful hacking attempt'}"
369869,1510251574,"{'contestId': 888, 'members': [{'handle': 'halyavin'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'Miss_Rentar'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",HACK_SUCCESSFUL,"{'contestId': 888, 'index': 'C', 'name': 'K-Dominant Character', 'type': 'PROGRAMMING', 'rating': 1400, 'tags': ['binary search', 'implementation', 'two pointers']}","{'manual': 'false', 'protocol': ""Solution verdict:\nWRONG_ANSWER\n\nChecker:\nwrong answer 1st numbers differ - expected: '1', found: '1000000000'\r\n\n\nInput:\nz\r\n\n\nOutput:\n1000000000\r\n\n\nAnswer:\n1\r\n\n\nTime:\n0\n\nMemory:\n0\n"", 'verdict': 'Successful hacking attempt'}"
369870,1510251588,"{'contestId': 888, 'members': [{'handle': 'Alnair'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'ayush04'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",HACK_SUCCESSFUL,"{'contestId': 888, 'index': 'B', 'name': 'Buggy Robot', 'type': 'PROGRAMMING', 'rating': 1000, 'tags': ['greedy']}","{'manual': 'false', 'protocol': ""Solution verdict:\nWRONG_ANSWER\n\nChecker:\nwrong answer 1st numbers differ - expected: '2', found: '0'\r\n\n\nInput:\n6\r\nLLLLUD\r\n\n\nOutput:\n0\n\nAnswer:\n2\r\n\n\nTime:\n15\n\nMemory:\n0\n"", 'verdict': 'Successful hacking attempt'}"
369871,1510251697,"{'contestId': 888, 'members': [{'handle': 'Ramadoka.'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'Ramadoka.'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",HACK_UNSUCCESSFUL,"{'contestId': 888, 'index': 'C', 'name': 'K-Dominant Character', 'type': 'PROGRAMMING', 'rating': 1400, 'tags': ['binary search', 'implementation', 'two pointers']}","{'manual': 'false', 'protocol': 'Solution verdict:\nOK\n\nChecker:\nok 1 number(s): ""178""\r\n\n\nInput:\nptfdgitilepgmtbollfbygtstpqvfgpaldmgcrpemqknzpzsghbwqgnuosawqfjfgqlpvpbaxhycvrdvaxoltsiddujqpszgoogprciobjyemkwwengtslzdgshnjsqrxkaegguppspzpzqvlqfvhfyybtobdblfsigwizrssngtgbqrxwrmgtwlcimodmeuqngfmspcanffotdxqdaldilpbdclaaodapagzcjrixfizyazwypimzwynmrqkyziczahfubfshdrwzssgsybatqrvoqjbclkbzjpfshaelhoaofnlnirmitpvmfsdjruefxofumigduekzhuvuethgiecbudqssspfgzfwazzdigjrxttiikithrfpvmolxksszptzgmdvxwtvjrumdapdkugthkvqhsvizbojrhzdkrqwtvswnmahfjtgovwmgndxkhjpsuvwrdsvdqwftevbltygpriidgdqyatcvonlqsebqcvohtulrfnyyvvdm...\n\nOutput:\n178\n\nAnswer:\n178\r\n\n\nTime:\n171\n\nMemory:\n15482880\n', 'verdict': 'Unsuccessful hacking attempt'}"
369872,1510251699,"{'contestId': 888, 'members': [{'handle': 'CNik'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'False_God'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",HACK_UNSUCCESSFUL,"{'contestId': 888, 'index': 'B', 'name': 'Buggy Robot', 'type': 'PROGRAMMING', 'rating': 1000, 'tags': ['greedy']}","{'manual': 'false', 'protocol': 'Solution verdict:\nOK\n\nChecker:\nok 1 number(s): ""0""\r\n\n\nInput:\n1\r\nU\r\n\n\nOutput:\n0\n\nAnswer:\n0\r\n\n\nTime:\n0\n\nMemory:\n40960\n', 'verdict': 'Unsuccessful hacking attempt'}"
369873,1510251704,"{'contestId': 888, 'members': [{'handle': 'halyavin'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'saisurya027'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",HACK_SUCCESSFUL,"{'contestId': 888, 'index': 'B', 'name': 'Buggy Robot', 'type': 'PROGRAMMING', 'rating': 1000, 'tags': ['greedy']}","{'manual': 'false', 'protocol': ""Solution verdict:\nWRONG_ANSWER\n\nChecker:\nwrong answer 1st numbers differ - expected: '2', found: '0'\r\n\n\nInput:\n5\r\nURLUL\r\n\n\nOutput:\n0\n\nAnswer:\n2\r\n\n\nTime:\n15\n\nMemory:\n12066816\n"", 'verdict': 'Successful hacking attempt'}"
369874,1510251715,"{'contestId': 888, 'members': [{'handle': 'TurboYarik'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'andrew'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",HACK_UNSUCCESSFUL,"{'contestId': 888, 'index': 'D', 'name': 'Almost Identity Permutations', 'type': 'PROGRAMMING', 'rating': 1600, 'tags': ['combinatorics', 'dp', 'math']}","{'manual': 'false', 'protocol': 'Solution verdict:\nOK\n\nChecker:\nok 1 number(s): ""243556151334""\r\n\n\nInput:\n899 4\r\n\n\nOutput:\n243556151334\r\n\n\nAnswer:\n243556151334\r\n\n\nTime:\n0\n\nMemory:\n9019392\n', 'verdict': 'Unsuccessful hacking attempt'}"
369875,1510251748,"{'contestId': 888, 'members': [{'handle': 'halyavin'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'Mahir83'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",HACK_SUCCESSFUL,"{'contestId': 888, 'index': 'C', 'name': 'K-Dominant Character', 'type': 'PROGRAMMING', 'rating': 1400, 'tags': ['binary search', 'implementation', 'two pointers']}","{'manual': 'false', 'protocol': ""Solution verdict:\nWRONG_ANSWER\n\nChecker:\nwrong answer 1st numbers differ - expected: '2', found: '1'\r\n\n\nInput:\nzx\r\n\n\nOutput:\n1\n\nAnswer:\n2\r\n\n\nTime:\n15\n\nMemory:\n0\n"", 'verdict': 'Successful hacking attempt'}"
369876,1510251768,"{'contestId': 888, 'members': [{'handle': 'halyavin'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'mbrc'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",HACK_SUCCESSFUL,"{'contestId': 888, 'index': 'C', 'name': 'K-Dominant Character', 'type': 'PROGRAMMING', 'rating': 1400, 'tags': ['binary search', 'implementation', 'two pointers']}","{'manual': 'false', 'protocol': ""Solution verdict:\nWRONG_ANSWER\n\nChecker:\nwrong answer 1st numbers differ - expected: '1', found: '1000000007'\r\n\n\nInput:\nz\r\n\n\nOutput:\n1000000007\r\n\n\nAnswer:\n1\r\n\n\nTime:\n15\n\nMemory:\n0\n"", 'verdict': 'Successful hacking attempt'}"
369877,1510251834,"{'contestId': 888, 'members': [{'handle': 'Outlaw67'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'fyras1'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",HACK_UNSUCCESSFUL,"{'contestId': 888, 'index': 'C', 'name': 'K-Dominant Character', 'type': 'PROGRAMMING', 'rating': 1400, 'tags': ['binary search', 'implementation', 'two pointers']}","{'manual': 'false', 'protocol': 'Solution verdict:\nOK\n\nChecker:\nok 1 number(s): ""2""\r\n\n\nInput:\naaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaz\r\n\n\nOutput:\n2\n\nAnswer:\n2\r\n\n\nTime:\n0\n\nMemory:\n4096\n', 'verdict': 'Unsuccessful hacking attempt'}"
369878,1510251845,"{'contestId': 888, 'members': [{'handle': 'Sheetcode'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'Easy_is_Boring'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}",INVALID_INPUT,"{'contestId': 888, 'index': 'B', 'name': 'Buggy Robot', 'type': 'PROGRAMMING', 'rating': 1000, 'tags': ['greedy']}","{'manual': 'false', 'protocol': 'Validator \'val.exe\' returns exit code 3 [FAIL Line [name=s] equals to ""RRTTLLDDUU"", doesn\'t correspond to pattern ""[LDUR]{10}"" (stdin)]', 'verdict': 'Invalid input'}"
369879,1510251852,"{'contestId': 888, 'members': [{'handle': 'jhonber'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1510239900}","{'contestId': 888, 'members': [{'handle': 'vintage_Vlad_Makeev'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1510239900}",HACK_SUCCESSFUL,"{'contestId': 888, 'index': 'C', 'name': 'K-Dominant Character', 'type': 'PROGRAMMING', 'rating': 1400, 'tags': ['binary search', 'implementation', 'two pointers']}","{'manual': 'false', 'protocol': ""Solution verdict:\nWRONG_ANSWER\n\nChecker:\nwrong answer 1st numbers differ - expected: '2', found: '1'\r\n\n\nInput:\nab\r\n\n\nOutput:\n1\r\n\n\nAnswer:\n2\r\n\n\nTime:\n0\n\nMemory:\n0\n"", 'verdict': 'Successful hacking attempt'}"
