contestId,index,solvedCount
1093,C,9451
1093,B,16677
1093,A,17795
1092,F,8408
1092,E,1775
1092,D2,3040
1092,D1,4903
1092,C,5966
1092,B,26761
1092,A,16372
1091,H,431
1091,G,210
1091,F,833
1091,E,1016
1091,D,6842
1091,C,10105
1091,B,10707
1091,A,17839
1090,M,6430
1090,L,1317
1090,K,1112
1090,J,461
1090,I,1109
1090,H,101
1090,G,110
1090,F,330
1090,E,614
1090,D,2152
1090,C,512
1090,B,1471
1090,A,4306
1089,M,621
1089,L,4097
1089,K,1137
1089,J,134
1089,I,386
1089,H,113
1089,G,3005
1089,F,2015
1089,E,2042
1089,D,101
1089,C,429
1089,B,237
1089,A,1187
1088,F,523
1088,E,1502
1088,D,2897
1088,C,8107
1088,B,12703
1088,A,16954
1086,F,246
1085,G,529
1085,F,624
1085,E,1069
1085,D,5465
1085,C,5468
1085,B,9367
1085,A,12251
1084,C,8367
1084,B,7855
1084,A,7964
1083,F,284
1083,E,4411
1083,D,246
1083,C,950
1083,B,1980
1083,A,5524
1082,G,2199
1082,F,424
1082,E,4751
1082,D,3837
1082,C,5802
1082,B,7626
1082,A,8668
1081,H,111
1081,G,393
1081,F,477
1081,E,2617
1081,D,4193
1081,C,7382
1081,B,4478
1081,A,12170
1080,F,728
1080,E,1136
1080,D,1565
1080,C,4073
1080,B,11923
1080,A,18303
1078,E,88
1077,F2,3408
1077,F1,4527
1077,E,4758
1077,D,9088
1077,C,18043
1077,B,19179
1077,A,30318
1076,G,614
1076,F,651
1076,E,3801
1076,D,5321
1076,C,12602
1076,B,13235
1076,A,13241
1075,B,4278
1075,A,8605
1073,G,933
1073,F,551
1073,E,2680
1073,D,6447
1073,C,4843
1073,B,10655
1073,A,15724
1071,E,146
1070,M,70
1070,L,302
1070,K,4973
1070,J,701
1070,I,729
1070,H,3677
1070,G,845
1070,F,3679
1070,E,1393
1070,D,4943
1070,C,2076
1070,B,653
1070,A,2382
1068,C,3202
1068,B,11770
1068,A,6872
1067,E,457
1067,D,412
1067,C,663
1067,B,2726
1067,A,2913
1066,F,2087
1066,E,6204
1066,D,5551
1066,C,9756
1066,B,8411
1066,A,14672
1065,G,258
1065,F,1208
1065,E,1095
1065,D,1327
1065,C,7922
1065,B,10999
1065,A,14745
1064,B,7582
1064,A,22785
1063,F,899
1063,E,360
1063,D,440
1063,C,3080
1063,B,7718
1063,A,10466
1062,F,677
1062,E,1825
1062,D,3981
1062,C,5518
1062,B,8958
1062,A,8868
1061,F,765
1061,E,538
1061,D,2391
1061,C,9105
1061,B,7349
1061,A,22212
1060,H,213
1060,G,159
1060,F,609
1060,E,3201
1060,D,3651
1060,C,4937
1060,B,8999
1060,A,14431
1059,E,1463
1059,D,2791
1059,C,7215
1059,B,7147
1059,A,12979
1057,C,952
1057,B,1847
1057,A,6239
1056,H,160
1056,G,265
1056,F,665
1056,E,2311
1056,D,6014
1056,C,2414
1056,B,4248
1056,A,6789
1055,G,85
1055,F,484
1055,E,740
1055,D,629
1055,C,1942
1055,B,5070
1055,A,10904
1054,H,182
1054,G,300
1054,F,323
1054,E,490
1054,D,2267
1054,C,4315
1054,B,6637
1054,A,9122
1053,E,210
1051,G,406
1051,F,3003
1051,E,986
1051,D,7472
1051,C,9344
1051,B,17396
1051,A,8480
1047,B,17397
1047,A,20196
1046,I,524
1046,F,2808
1046,C,3135
1045,J,172
1045,I,4561
1045,H,381
1045,G,1734
1045,F,102
1045,E,234
1045,D,716
1045,C,717
1045,B,521
1045,A,542
1044,F,587
1044,E,121
1044,D,1030
1044,C,1359
1044,B,1587
1044,A,2914
1043,G,240
1043,F,2477
1043,E,2793
1043,D,4475
1043,C,6923
1043,B,6319
1043,A,10860
1042,F,1328
1042,E,1821
1042,D,6315
1042,C,4751
1042,B,16538
1042,A,13068
1041,F,1507
1041,E,3624
1041,D,6021
1041,C,9547
1041,B,14115
1041,A,25315
1040,B,7145
1040,A,9628
1039,E,274
1039,D,1864
1039,C,1372
1039,B,2386
1039,A,794
1038,F,350
1038,E,994
1038,D,8446
1038,C,9459
1038,B,13702
1038,A,15021
1037,H,1046
1037,G,314
1037,F,1151
1037,E,2919
1037,D,15181
1037,C,19029
1037,B,10436
1037,A,11256
1036,G,384
1036,F,1630
1036,E,1662
1036,D,9411
1036,C,9945
1036,B,5726
1036,A,10206
1034,E,648
1034,D,461
1034,C,898
1034,B,2163
1034,A,8860
1033,G,389
1033,F,394
1033,E,662
1033,D,2423
1033,C,5650
1033,B,10020
1033,A,13937
1032,G,471
1032,F,974
1032,E,1700
1032,D,2847
1032,C,4013
1032,B,5010
1032,A,6893
1031,F,282
1031,E,536
1031,D,2827
1031,C,5362
1031,B,3939
1031,A,12946
1030,G,373
1030,F,823
1030,E,3132
1030,D,5993
1030,C,9494
1030,B,12441
1030,A,137576
1029,F,2613
1029,E,2976
1029,D,3901
1029,C,7628
1029,B,17152
1029,A,12449
1028,H,500
1028,G,578
1028,F,526
1028,E,1152
1028,D,1749
1028,C,4634
1028,B,9222
1028,A,10951
1027,G,314
1027,F,1571
1027,E,2148
1027,D,7596
1027,C,6928
1027,B,8422
1027,A,16547
1025,G,737
1025,F,699
1025,E,573
1025,D,3694
1025,C,6168
1025,B,7987
1025,A,15290
1023,G,129
1023,F,893
1023,E,2056
1023,D,4052
1023,C,10031
1023,B,10950
1023,A,8742
1020,B,21747
1020,A,9064
1019,E,341
1019,D,664
1019,C,1131
1019,B,1972
1019,A,4659
1017,H,147
1017,G,929
1017,F,837
1017,E,1030
1017,D,3572
1017,C,6048
1017,B,9190
1017,A,20643
1016,G,273
1016,F,825
1016,E,1199
1016,D,4739
1016,C,3776
1016,B,9552
1016,A,14992
1015,F,1160
1015,E2,3666
1015,E1,5945
1015,D,8323
1015,C,18366
1015,B,11682
1015,A,21169
1013,B,7739
1013,A,11010
1012,F,158
1012,E,332
1012,D,387
1012,C,3530
1012,B,4056
1012,A,6446
1011,B,10243
1011,A,12326
1010,F,222
1010,E,346
1010,D,2392
1010,C,4900
1010,B,5230
1010,A,8114
1009,G,857
1009,F,5937
1009,E,3031
1009,D,6286
1009,C,5314
1009,B,10192
1009,A,11843
1008,B,11507
1008,A,15235
1007,E,219
1007,D,292
1007,C,420
1007,B,963
1007,A,12239
1006,F,5511
1006,E,10067
1006,D,6029
1006,C,21660
1006,B,13422
1006,A,21749
1005,F,1780
1005,E2,1308
1005,E1,3970
1005,D,10310
1005,C,11842
1005,B,23958
1005,A,24109
1004,F,772
1004,E,1085
1004,D,1432
1004,C,7569
1004,B,9557
1004,A,11320
1003,F,1384
1003,E,2752
1003,D,7877
1003,C,10694
1003,B,11451
1003,A,27473
1002,E2,203
1002,E1,322
1002,D3,334
1002,D2,383
1002,D1,406
1002,C2,267
1002,C1,302
1002,B4,310
1002,B3,413
1002,B2,447
1002,B1,480
1002,A4,267
1002,A3,477
1002,A2,561
1002,A1,853
1001,I,402
1001,H,535
1001,G,539
1001,F,541
1001,E,559
1001,D,684
1001,C,656
1001,B,713
1001,A,1016
1000,G,608
1000,F,3969
1000,E,4822
1000,D,4305
1000,C,6906
1000,B,5924
1000,A,8862
999,F,2764
999,E,6795
999,D,4442
999,C,18646
999,B,17986
999,A,23471
998,B,13250
998,A,9659
997,E,1328
997,D,466
997,C,1751
997,B,2991
997,A,8350
996,B,9116
996,A,94473
995,F,1279
995,E,699
995,D,769
995,C,1913
995,B,7130
995,A,1707
994,B,5754
994,A,14296
993,F,60
993,E,1449
993,D,756
993,C,1715
993,B,1965
993,A,4175
992,E,1470
992,D,1663
992,C,4630
992,B,6320
992,A,13313
991,F,310
991,E,3522
991,D,7245
991,C,10622
991,B,12734
991,A,10673
990,G,1909
990,F,919
990,E,2047
990,D,3868
990,C,5962
990,B,8181
990,A,10682
989,E,253
989,D,518
989,C,3836
989,B,7075
989,A,10439
988,F,2367
988,E,4035
988,D,7399
988,C,10325
988,B,18785
988,A,25514
987,C,13685
987,B,11683
987,A,16745
986,F,645
986,E,802
986,D,333
986,C,2486
986,B,4736
986,A,7069
985,G,543
985,F,1882
985,E,3711
985,D,2579
985,C,5801
985,B,7474
985,A,8204
984,B,7434
984,A,19639
983,E,974
983,D,408
983,C,843
983,B,5611
983,A,4564
982,F,198
982,E,725
982,D,2352
982,C,11854
982,B,8413
982,A,9125
981,H,272
981,G,697
981,F,791
981,E,2160
981,D,3285
981,C,5521
981,B,7028
981,A,9474
980,F,200
980,E,1957
980,D,2741
980,C,3803
980,B,4749
980,A,10480
979,E,676
979,D,1879
979,C,6387
979,B,4450
979,A,13890
978,G,4423
978,F,8442
978,E,9682
978,D,8930
978,C,26179
978,B,36975
978,A,27557
977,F,19894
977,E,21196
977,D,18651
977,C,35836
977,B,40684
977,A,174997
976,F,594
976,E,2417
976,D,692
976,C,7136
976,B,5741
976,A,10593
975,E,311
975,D,2229
975,C,9765
975,B,6883
975,A,9388
967,B,7223
967,A,4387
965,E,1521
965,D,3136
965,C,2121
965,B,4584
965,A,9632
964,B,4381
964,A,9741
963,E,555
963,D,2085
963,C,593
963,B,2857
963,A,3373
962,G,183
962,F,1362
962,E,1096
962,D,6960
962,C,7930
962,B,7750
962,A,12881
961,G,1372
961,F,815
961,E,3705
961,D,4387
961,C,5329
961,B,21458
961,A,10124
960,H,292
960,G,1080
960,F,3008
960,E,1970
960,D,1887
960,C,3938
960,B,8309
960,A,8261
959,F,2170
959,E,3458
959,D,3109
959,C,5813
959,B,9728
959,A,48554
958,F3,718
958,F2,1245
958,F1,1696
958,E3,195
958,E2,987
958,E1,1554
958,D2,88
958,D1,2091
958,C3,601
958,C2,1274
958,C1,2931
958,B2,681
958,B1,3467
958,A3,46
958,A2,931
958,A1,1695
957,A,5798
955,F,384
955,E,96
955,D,484
955,C,2727
955,B,4848
955,A,6703
954,I,1064
954,H,600
954,G,2176
954,F,1231
954,E,1930
954,D,6762
954,C,3798
954,B,7303
954,A,10576
952,G,238
952,F,397
952,E,642
952,D,2457
952,C,2920
952,B,2064
952,A,11375
950,B,7609
950,A,15469
949,F,59
949,E,649
949,D,833
949,C,2091
949,B,3739
949,A,5422
948,A,14002
946,G,702
946,F,576
946,E,1113
946,D,4484
946,C,8923
946,B,10934
946,A,16755
940,F,2697
940,E,3826
940,D,3654
940,C,5936
940,B,9063
940,A,8365
939,F,989
939,E,3174
939,D,7401
939,C,4650
939,B,10658
939,A,25815
938,G,927
938,F,514
938,E,1346
938,D,5819
938,C,3356
938,B,8904
938,A,11540
937,B,6939
937,A,15302
936,E,202
936,D,332
936,C,1186
936,B,3277
936,A,4374
935,F,374
935,E,901
935,D,2647
935,C,4776
935,B,11683
935,A,43706
934,B,8740
934,A,7036
933,E,229
933,D,333
933,C,588
933,B,1951
933,A,5016
932,G,966
932,F,3012
932,E,2911
932,D,1760
932,C,4055
932,B,8245
932,A,10336
931,C,3371
931,B,7175
931,A,12275
930,E,440
930,D,415
930,C,2155
930,B,2699
930,A,7273
929,D,152
929,C,1162
929,B,2049
929,A,2509
928,D,815
928,C,890
928,B,2550
928,A,3414
927,A,1
926,J,396
926,I,668
926,H,219
926,G,1485
926,F,239
926,E,934
926,D,937
926,C,1891
926,B,1760
926,A,3823
925,F,117
925,E,410
925,D,528
925,C,1322
925,B,2211
925,A,3555
924,F,228
924,E,520
924,D,875
924,C,3888
924,B,5348
924,A,5072
923,F,76
923,E,462
923,D,1202
923,C,4321
923,B,7376
923,A,5052
922,F,647
922,E,2171
922,D,4415
922,C,7175
922,B,8578
922,A,11756
921,14,0
921,13,0
921,12,0
921,11,0
921,10,0
921,09,0
921,08,0
921,07,0
921,06,0
921,05,0
921,04,0
921,03,0
921,02,0
921,01,0
920,G,1770
920,F,7036
920,E,6543
920,D,739
920,C,9292
920,B,7429
920,A,7832
919,F,341
919,E,2152
919,D,10329
919,C,9019
919,B,28602
919,A,16190
918,B,17071
918,A,17274
917,E,137
917,D,1206
917,C,406
917,B,3559
917,A,3531
916,E,1709
916,D,519
916,C,5153
916,B,1922
916,A,8649
915,G,1299
915,F,2570
915,E,4546
915,D,3495
915,C,7118
915,B,7829
915,A,14882
914,H,240
914,G,943
914,F,1690
914,E,1535
914,D,5428
914,C,3856
914,B,8666
914,A,14275
913,H,128
913,G,209
913,F,664
913,E,811
913,D,4814
913,C,7978
913,B,16330
913,A,21503
912,E,1654
912,D,2026
912,C,520
912,B,12295
912,A,13575
911,G,2977
911,F,1774
911,E,2576
911,D,4641
911,C,7073
911,B,11561
911,A,11542
910,C,1820
910,B,1717
910,A,12246
909,F,583
909,E,2136
909,D,1956
909,C,4983
909,B,6473
909,A,9370
908,H,393
908,G,1382
908,F,1411
908,E,762
908,D,2400
908,C,6954
908,B,7710
908,A,14899
907,B,4076
907,A,5721
906,E,466
906,D,2168
906,C,1385
906,B,1147
906,A,4149
903,G,567
903,F,691
903,E,1487
903,D,3918
903,C,18329
903,B,7783
903,A,14710
902,B,10938
902,A,9876
901,E,88
901,D,527
901,C,1192
901,B,1587
901,A,5137
900,E,1283
900,D,3292
900,C,4599
900,B,7897
900,A,13705
899,F,1867
899,E,3124
899,D,2778
899,C,8558
899,B,5928
899,A,10308
898,F,1209
898,E,4646
898,D,4006
898,C,5330
898,B,9647
898,A,16471
897,B,7223
897,A,14361
896,E,2177
896,D,540
896,C,3543
896,B,2156
896,A,3477
895,E,1131
895,D,1133
895,C,5706
895,B,3573
895,A,6592
894,E,2391
894,D,1140
894,C,4395
894,B,4499
894,A,35346
893,F,2050
893,E,3746
893,D,3085
893,C,23842
893,B,11578
893,A,10314
892,B,9091
892,A,13693
891,E,948
891,D,196
891,C,2438
891,B,3025
891,A,10434
889,E,571
888,G,4708
888,F,873
888,E,7490
888,D,8617
888,C,8324
888,B,9904
888,A,11119
887,F,168
887,E,164
887,D,483
887,C,2905
887,B,5664
887,A,11357
886,F,269
886,E,1037
886,D,1809
886,C,5490
886,B,7947
886,A,10384
884,F,1078
884,E,700
884,D,2055
884,C,4771
884,B,6911
884,A,10549
883,M,3619
883,L,239
883,K,1106
883,J,583
883,I,2055
883,H,1651
883,G,1425
883,F,2291
883,E,1917
883,D,444
883,C,629
883,B,382
883,A,595
879,B,12733
879,A,9113
878,E,582
878,D,711
878,C,935
878,B,1074
878,A,5573
877,F,1858
877,E,4676
877,D,4455
877,C,5759
877,B,10622
877,A,10942
876,B,9291
876,A,9454
875,F,1384
875,E,925
875,D,2295
875,C,2138
875,B,5230
875,A,9714
873,F,1432
873,E,706
873,D,3240
873,C,3332
873,B,7910
873,A,8385
871,E,150
870,F,624
870,E,1240
870,D,1235
870,C,9257
870,B,9677
870,A,10236
869,E,1844
869,D,252
869,C,4748
869,B,13872
869,A,9493
868,G,136
868,F,3941
868,E,531
868,D,927
868,C,4650
868,B,3694
868,A,8754
867,A,19475
865,G,139
865,F,70
865,E,141
865,D,5875
865,C,855
865,B,1872
865,A,4354
864,F,637
864,E,4303
864,D,6028
864,C,5875
864,B,9269
864,A,11705
863,G,57
863,F,1285
863,E,3223
863,D,3326
863,C,2526
863,B,8612
863,A,10300
862,F,212
862,E,1682
862,D,1897
862,C,4137
862,B,18647
862,A,9612
860,E,446
859,G,161
859,F,187
859,E,1877
859,D,1054
859,C,5478
859,B,7093
859,A,7807
858,F,1661
858,E,510
858,D,3864
858,C,5641
858,B,3759
858,A,8122
856,F,105
856,E,72
856,D,414
856,C,629
856,B,519
856,A,1450
855,G,222
855,F,460
855,E,1820
855,D,531
855,C,2108
855,B,8798
855,A,22289
854,B,8222
854,A,13717
853,E,68
853,D,679
853,C,1518
853,B,2536
853,A,5907
852,I,586
852,H,152
852,G,1295
852,F,582
852,E,1067
852,D,1057
852,C,601
852,B,1488
852,A,393
851,B,5586
851,A,9828
850,F,671
850,E,406
850,D,395
850,C,1522
850,B,2036
850,A,3216
849,B,3686
849,A,9180
848,E,216
848,D,386
848,C,1397
848,B,1910
848,A,5180
847,M,6328
847,L,321
847,K,1707
847,J,643
847,I,1535
847,H,2465
847,G,6893
847,F,869
847,E,3126
847,D,1226
847,C,2386
847,B,5102
847,A,3453
846,F,2311
846,E,914
846,D,2548
846,C,2733
846,B,2535
846,A,4304
845,G,1717
845,F,462
845,E,611
845,D,2401
845,C,8970
845,B,5060
845,A,7833
844,B,7583
844,A,11106
843,E,333
843,D,934
843,C,366
843,B,2325
843,A,5700
842,E,435
842,D,3728
842,C,3521
842,B,10414
842,A,10286
841,B,12350
841,A,13290
840,E,502
840,D,3111
840,C,1804
840,B,2500
840,A,7019
839,E,924
839,D,3032
839,C,17230
839,B,3337
839,A,14253
838,F,99
838,E,358
838,D,948
838,C,347
838,B,845
838,A,946
837,G,707
837,F,990
837,E,1811
837,D,5715
837,C,4026
837,B,3959
837,A,9523
835,F,1085
835,E,1181
835,D,4185
835,C,8044
835,B,11067
835,A,20512
834,B,8852
834,A,8732
833,E,226
833,D,415
833,C,478
833,B,5136
833,A,6240
832,E,335
832,D,3844
832,C,464
832,B,4391
832,A,20957
831,C,4643
831,B,14596
831,A,10356
830,E,285
830,D,855
830,C,1209
830,B,2855
830,A,7201
828,B,5712
828,A,7979
827,F,411
827,E,970
827,D,1196
827,C,1668
827,B,3552
827,A,4065
825,G,1243
825,F,1553
825,E,3523
825,D,3340
825,C,4575
825,B,4299
825,A,7720
822,F,349
822,E,859
822,D,3123
822,C,4614
822,B,9599
822,A,33650
821,E,1509
821,D,1460
821,C,6999
821,B,5801
821,A,8335
820,B,5285
820,A,8213
819,E,546
819,D,280
819,C,212
819,B,1712
819,A,496
818,G,766
818,F,1602
818,E,2326
818,D,3539
818,C,1260
818,B,3034
818,A,7059
817,F,2659
817,E,2983
817,D,4883
817,C,7541
817,B,5818
817,A,6305
816,B,18889
816,A,9182
815,E,225
815,D,618
815,C,2724
815,B,1387
815,A,5681
814,E,676
814,D,2373
814,C,6740
814,B,5650
814,A,10563
813,F,1386
813,E,2497
813,D,1039
813,C,6143
813,B,4021
813,A,5115
812,E,1108
812,D,333
812,C,14419
812,B,5256
812,A,6234
811,E,882
811,D,1781
811,C,3308
811,B,6523
811,A,11965
810,B,11632
810,A,8875
809,E,741
809,D,865
809,C,818
809,B,1691
809,A,4716
808,G,2827
808,F,1257
808,E,1874
808,D,7070
808,C,6286
808,B,8096
808,A,9465
807,B,3558
807,A,20971
805,B,17250
805,A,18171
804,F,164
804,E,471
804,D,1346
804,C,1845
804,B,9723
804,A,15576
803,G,1614
803,F,3418
803,E,2270
803,D,3346
803,C,5173
803,B,6635
803,A,4979
802,O,986
802,N,1222
802,M,3188
802,L,317
802,K,644
802,J,4852
802,I,1578
802,H,468
802,G,7123
802,F,128
802,E,254
802,D,459
802,C,596
802,B,1157
802,A,1399
801,B,10455
801,A,7355
799,G,116
799,F,456
799,E,938
799,D,2069
799,C,3788
799,B,8981
799,A,19173
798,E,493
798,D,1934
798,C,5861
798,B,8476
798,A,21963
797,F,1239
797,E,4546
797,D,1847
797,C,6868
797,B,10687
797,A,15884
796,F,181
796,E,688
796,D,5890
796,C,3072
796,B,9129
796,A,13127
794,G,348
794,F,837
794,E,814
794,D,831
794,C,3157
794,B,6663
794,A,7126
793,G,389
793,F,585
793,E,261
793,D,1606
793,C,1269
793,B,4484
793,A,6906
792,F,212
792,E,1102
792,D,3037
792,C,4457
792,B,6051
792,A,9066
791,A,203453
789,B,4394
789,A,9366
788,E,342
788,D,375
788,C,2307
788,B,2606
788,A,9187
787,B,5621
787,A,11523
786,E,640
786,D,142
786,C,2949
786,B,6343
786,A,2574
785,E,1964
785,D,3021
785,C,7437
785,B,10268
785,A,91918
784,G,749
784,F,1090
784,E,1966
784,D,468
784,C,731
784,B,883
784,A,3197
780,H,118
780,G,670
780,F,1057
780,E,2614
780,D,2920
780,C,9199
780,B,9977
780,A,20037
779,C,12010
779,B,10374
779,A,9375
778,E,334
778,D,535
778,C,930
778,B,2352
778,A,11732
777,E,4120
777,D,5046
777,C,6434
777,B,9520
777,A,10346
776,G,340
776,F,450
776,E,2208
776,D,5178
776,C,5975
776,B,21405
776,A,12288
775,A,0
774,L,344
774,K,1283
774,J,365
774,I,108
774,H,261
774,G,183
774,F,109
774,E,219
774,D,1962
774,C,4108
774,B,226
774,A,320
773,F,192
773,E,416
773,D,703
773,C,961
773,B,1172
773,A,4496
772,E,147
772,D,602
772,C,1389
772,B,3330
772,A,4374
771,F,82
771,E,506
771,D,1362
771,C,3164
771,B,6943
771,A,15578
770,D,1583
770,C,2669
770,B,2868
770,A,20158
769,D,2358
769,C,2340
769,B,3306
769,A,5832
768,G,367
768,F,1038
768,E,3006
768,D,2999
768,C,3820
768,B,6035
768,A,28012
767,E,991
767,D,2256
767,C,4225
767,B,2148
767,A,20649
766,E,3071
766,D,3448
766,C,4535
766,B,33534
766,A,31059
765,G,86
765,F,2110
765,E,1292
765,D,2489
765,C,7012
765,B,7147
765,A,9068
764,B,11976
764,A,16412
763,E,511
763,D,568
763,C,714
763,B,2833
763,A,10689
762,F,384
762,E,1434
762,D,1588
762,C,2597
762,B,8458
762,A,20499
761,F,417
761,E,2189
761,D,4077
761,C,5897
761,B,6897
761,A,14573
760,B,6690
760,A,8261
758,F,643
758,E,499
758,D,2749
758,C,3891
758,B,10241
758,A,62689
757,G,515
757,F,1184
757,E,1345
757,D,1412
757,C,2379
757,B,10383
757,A,11305
756,F,102
756,E,187
756,D,1010
756,C,1357
756,B,3800
756,A,3074
755,G,926
755,F,1456
755,E,857
755,D,2542
755,C,12701
755,B,11432
755,A,18259
754,E,504
754,D,2468
754,C,947
754,B,7265
754,A,8783
753,C,310
753,B,1217
753,A,9177
750,H,194
750,G,454
750,F,492
750,E,1617
750,D,3091
750,C,6580
750,B,9510
750,A,77841
749,E,1120
749,D,2579
749,C,6002
749,B,8524
749,A,50493
748,F,666
748,E,1510
748,D,1887
748,C,4645
748,B,5392
748,A,9032
747,F,424
747,E,1976
747,D,3300
747,C,4686
747,B,9014
747,A,10333
746,G,1537
746,F,777
746,E,1745
746,D,5141
746,C,3745
746,B,28522
746,A,21919
745,B,3755
745,A,10530
744,E,143
744,D,126
744,C,1175
744,B,1789
744,A,8523
743,E,1515
743,D,4402
743,C,12462
743,B,15032
743,A,11227
742,B,9351
742,A,43619
741,E,180
741,D,2844
741,C,2648
741,B,5310
741,A,5453
740,B,8357
740,A,8925
739,E,2213
739,D,198
739,C,1529
739,B,4686
739,A,7905
737,F,70
737,E,123
736,E,187
736,D,465
735,E,883
735,D,13794
735,C,7569
735,B,8429
735,A,12574
734,F,1313
734,E,4269
734,D,3753
734,C,5365
734,B,29619
734,A,158551
733,F,1139
733,E,962
733,D,4192
733,C,3361
733,B,10697
733,A,16233
732,F,2656
732,E,1614
732,D,5596
732,C,9796
732,B,24728
732,A,74334
731,F,2881
731,E,1739
731,D,1179
731,C,7069
731,B,8032
731,A,46778
730,L,86
730,K,105
730,J,3520
730,I,2139
730,H,3065
730,G,2191
730,F,91
730,E,724
730,D,883
730,C,1257
730,B,2504
730,A,1601
729,F,1001
729,E,2242
729,D,3779
729,C,3947
729,B,8038
729,A,7554
727,F,804
727,E,1252
727,D,1891
727,C,7576
727,B,2006
727,A,14267
725,G,164
725,F,541
725,E,659
725,D,2817
725,C,2662
725,B,5164
725,A,7109
724,G,1086
724,F,430
724,E,1369
724,D,2347
724,C,2147
724,B,4020
724,A,7112
723,F,1520
723,E,2002
723,D,7008
723,C,4743
723,B,10236
723,A,81272
722,F,523
722,E,895
722,D,3204
722,C,9615
722,B,6525
722,A,6658
721,E,308
721,D,2363
721,C,5944
721,B,12134
721,A,18664
720,F,161
720,E,65
720,D,308
720,C,105
720,B,408
720,A,866
719,B,8528
719,A,15574
718,E,362
718,D,398
718,C,3941
718,A,4406
717,I,209
717,H,430
717,G,675
717,F,335
717,E,1479
717,D,1447
717,C,4033
717,B,157
717,A,373
716,B,12273
716,A,22578
715,E,360
715,D,304
715,C,2186
715,B,2946
715,A,5647
714,B,14633
714,A,10819
713,E,355
713,D,1172
713,C,5594
713,B,1460
713,A,8526
712,E,622
712,D,1854
712,C,5885
712,B,9799
712,A,11947
711,E,1280
711,D,4523
711,C,8345
711,B,8437
711,A,29678
710,F,1937
710,E,5260
710,D,1380
710,C,5163
710,B,8836
710,A,13899
709,B,4759
709,A,32953
708,E,1026
708,D,791
708,C,3422
708,B,3271
708,A,9100
707,E,1236
707,D,2738
707,C,12747
707,B,13008
707,A,50053
706,E,1195
706,D,10320
706,C,16631
706,B,65666
706,A,14580
705,B,9201
705,A,110259
704,E,291
704,D,806
704,C,475
704,B,1903
704,A,9399
703,E,605
703,D,3659
703,C,1863
703,B,5706
703,A,57836
702,F,1512
702,E,2635
702,D,3387
702,C,16115
702,B,12143
702,A,46167
701,C,15552
701,B,11824
701,A,19779
700,E,1208
700,D,464
700,C,1317
700,B,4089
700,A,3201
699,B,7623
699,A,16145
698,F,438
698,E,118
698,D,552
698,C,1338
698,B,5800
698,A,31095
697,B,5767
697,A,12862
696,F,126
696,E,564
696,D,1332
696,C,2093
696,B,3529
696,A,6137
691,F,1316
691,E,2587
691,D,5578
691,C,2627
691,B,7469
691,A,10278
690,F3,54
690,F2,85
690,F1,2177
690,E2,143
690,E1,680
690,D3,525
690,D2,1251
690,D1,2635
690,C3,916
690,C2,3857
690,C1,2807
690,B3,93
690,B2,205
690,B1,943
690,A3,553
690,A2,710
690,A1,2883
689,E,1959
689,D,3521
689,C,5445
689,B,6074
689,A,5284
688,B,32699
688,A,14056
687,E,324
687,D,965
687,C,5774
687,B,5975
687,A,14577
686,B,7819
686,A,38298
685,E,560
685,D,487
685,C,588
685,B,4261
685,A,4289
683,J,43
683,I,42
683,H,100
683,G,134
683,F,151
683,E,193
683,D,330
683,C,327
683,B,322
683,A,808
682,E,669
682,D,3338
682,C,7324
682,B,11615
682,A,22023
681,E,473
681,D,1794
681,C,7960
681,B,9023
681,A,15703
680,B,24629
680,A,12582
679,E,698
679,D,318
679,C,1162
679,B,2155
679,A,13445
678,F,897
678,E,2265
678,D,4605
678,C,9738
678,B,4162
678,A,13443
677,E,605
677,D,1708
677,C,6476
677,B,7681
677,A,146762
676,E,899
676,D,1866
676,C,19262
676,B,5556
676,A,13880
675,E,2823
675,D,3825
675,C,3672
675,B,7442
675,A,15016
673,B,3537
673,A,10118
672,B,17508
672,A,15460
671,E,421
671,D,1194
671,C,694
671,B,3091
671,A,4208
670,F,863
670,E,3253
670,D2,14960
670,D1,18614
670,C,9249
670,B,11329
670,A,17156
669,A,10914
667,B,5643
667,A,8075
666,E,1411
666,D,284
666,C,790
666,B,2182
666,A,3584
665,F,633
665,E,3281
665,D,3659
665,C,10896
665,B,3572
665,A,2971
664,A,18670
663,A,3306
662,E,140
662,D,1637
662,C,2055
662,B,1519
662,A,493
661,H,69
661,G,56
661,F,361
661,E,85
661,D,132
661,C,133
661,B,228
661,A,638
660,F,1718
660,E,1541
660,D,4035
660,C,9606
660,B,5438
660,A,9115
659,G,1214
659,F,1820
659,E,7522
659,D,6360
659,C,11525
659,B,6315
659,A,15997
658,A,7124
656,G,487
656,F,911
656,E,729
656,D,961
656,C,695
656,B,1658
656,A,3630
653,G,563
653,F,1005
653,E,1564
653,D,2526
653,C,1656
653,B,5028
653,A,8285
652,F,559
652,E,2252
652,D,4066
652,C,3273
652,B,10422
652,A,4799
651,B,11641
651,A,23118
650,E,608
650,D,1393
650,C,2036
650,B,3366
650,A,15698
649,E,109
649,D,372
649,C,476
649,B,558
649,A,1404
648,E,133
648,D,257
648,C,1059
648,B,1626
648,A,745
645,G,114
645,F,808
645,E,1289
645,D,2945
645,C,3366
645,B,3425
645,A,3589
644,C,922
644,B,2710
644,A,4469
643,G,1025
643,F,722
643,E,644
643,D,317
643,C,1408
643,B,3203
643,A,4161
641,G,91
641,F,195
